Tarih,Saat,Lig,MBS,Ev Sahibi,Skor,Deplasman,İY,MS1,MS0,MS2,AU2.5 Alt,AU2.5 Üst,KG Var,KG Yok,IY0.5 Alt,IY0.5 Üst,AU1.5 Alt,AU1.5 Üst,Çifte Şans 1-X,Çifte Şans 1-2,Çifte Şans X-2,IY Çifte Şans 1-X,IY Çifte Şans 1-2,IY Çifte Şans X-2,IY1,IY0,IY2,2Y1,2Y0,2Y2,Tek,Çift,IY/MS 1/1,IY/MS 1/0,IY/MS 1/2,IY/MS 0/1,IY/MS 0/0,IY/MS 0/2,IY/MS 2/1,IY/MS 2/0,IY/MS 2/2,Hafta
2025-02-09,13:30:00,TÜR S,1,Kasımpaşa,3-2,Çaykur Rizespor,2-1,1.98,3.23,2.68,2.07,1.42,1.35,2.23,3.16,1.15,4.31,,1.11,1.06,1.27,1.13,1.31,1.23,2.46,2.16,3.13,2.27,2.52,2.84,1.74,1.63,3.01,12.10,28.00,5.40,5.35,6.80,22.55,12.50,4.31,1836
2025-02-08,19:00:00,TÜR S,1,Sivasspor,0-2,Beşiktaş,0-1,3.43,3.24,1.70,1.80,1.58,1.51,1.90,2.83,1.20,3.56,1.10,1.39,1.06,,1.30,1.35,1.06,3.91,2.07,2.21,3.47,2.43,2.05,1.73,1.64,5.83,13.95,23.00,7.91,5.01,4.63,34.50,12.95,2.55,1836
2025-02-08,16:00:00,TÜR S,1,Kayserispor,3-2,Konyaspor,2-1,2.17,2.97,2.56,1.61,1.76,1.58,1.80,2.53,1.26,3.04,1.16,1.14,1.09,1.21,1.12,1.41,1.17,2.79,1.93,3.19,2.51,2.28,2.84,1.74,1.63,3.48,12.95,31.00,5.31,4.42,6.02,28.00,13.20,4.22,1836
2025-02-07,20:00:00,TÜR S,1,Samsunspor,2-0,Hatayspor,2-0,1.30,4.13,5.50,1.98,1.46,1.62,1.76,3.15,1.15,3.98,1.07,,,1.74,0,1.27,1.51,1.74,2.30,5.54,1.64,2.66,4.95,1.70,1.67,0,0,0,0,0,0,0,0,0,1836
2025-02-03,20:00:00,TÜR S,1,Gaziantep FK,0-1,Galatasaray,0-1,5.28,4.47,1.29,2.76,1.21,1.35,2.24,4.09,1.06,6.07,,1.77,,,1.58,1.20,0,5.01,2.60,1.65,4.59,2.97,1.58,1.71,1.66,8.89,16.80,17.95,12.80,7.70,4.36,34.50,15.05,1.75,1835
2025-02-02,19:00:00,TÜR S,1,Fenerbahçe,3-2,Çaykur Rizespor,1-2,1.19,4.73,7.20,2.24,1.35,1.62,1.75,3.54,1.10,4.67,,,,1.94,0,1.21,1.67,1.57,2.53,6.55,1.49,2.88,5.91,1.70,1.67,1.60,17.80,34.50,3.97,7.34,15.85,18.90,20.60,12.80,1835
2025-02-02,16:00:00,TÜR S,1,Göztepe,0-1,Alanyaspor,0-1,1.37,3.76,5.22,1.78,1.60,1.70,1.66,2.87,1.19,3.45,1.11,,,1.66,0,1.30,1.45,1.84,2.17,5.44,1.72,2.51,4.80,1.71,1.66,1.94,15.55,34.50,3.98,5.53,11.20,22.55,17.65,9.28,1835
2025-02-02,13:30:00,TÜR S,1,Adana Demirspor,3-5,Kasımpaşa,1-1,3.24,3.42,1.61,,,1.30,2.22,,,,,1.42,,,1.34,1.28,1.08,3.54,2.23,2.03,3.21,2.58,1.91,1.68,1.59,0,0,0,0,0,0,0,0,0,1835
2025-02-01,19:00:00,TÜR S,1,Başakşehir,4-0,Samsunspor,1-0,1.92,2.94,3.05,1.48,1.95,1.73,1.64,2.35,1.31,2.67,1.23,1.08,1.09,1.29,1.07,1.44,1.21,2.58,1.86,3.79,2.31,2.21,3.30,1.73,1.64,3.04,13.70,34.50,4.68,4.16,6.71,28.00,14.40,5.27,1835
2025-02-01,16:00:00,TÜR S,1,Kayserispor,0-0,Trabzonspor,0-0,2.90,3.24,1.87,2.03,1.44,1.37,2.17,3.12,1.16,4.20,1.05,1.30,1.06,1.09,1.26,1.32,1.10,3.33,2.15,2.35,3.01,2.51,2.18,1.74,1.63,4.72,12.75,22.55,7.18,5.30,5.17,29.50,12.20,2.83,1835
2025-02-01,13:30:00,TÜR S,1,Hatayspor,2-3,Antalyaspor,1-2,2.52,3.05,2.15,1.81,1.57,1.44,2.01,2.83,1.20,3.61,1.09,1.22,1.08,1.14,1.19,1.37,1.14,3.05,2.05,2.70,2.75,2.40,2.45,1.75,1.62,4.07,12.55,25.50,6.23,4.81,5.53,28.00,12.30,3.38,1835
