Tarih,Saat,Lig,MBS,Ev Sahibi,Skor,Deplasman,İY,MS1,MS0,MS2,AU2.5 Alt,AU2.5 Üst,KG Var,KG Yok,IY0.5 Alt,IY0.5 Üst,AU1.5 Alt,AU1.5 Üst,Çifte Şans 1-X,Çifte Şans 1-2,Çifte Şans X-2,IY Çifte Şans 1-X,IY Çifte Şans 1-2,IY Çifte Şans X-2,IY1,IY0,IY2,2Y1,2Y0,2Y2,Tek,Çift,IY/MS 1/1,IY/MS 1/0,IY/MS 1/2,IY/MS 0/1,IY/MS 0/0,IY/MS 0/2,IY/MS 2/1,IY/MS 2/0,IY/MS 2/2,Hafta
2024-11-28,20:45:00,AVL,1,Qarabağ Ağdam,1-4,Lyon,0-1,2.77,3.25,1.80,2.31,1.27,1.24,2.40,3.30,1.09,4.88,,1.30,,1.08,1.27,1.28,1.11,3.11,2.20,2.24,2.87,2.59,2.06,1.69,1.58,4.48,12.40,21.70,7.46,5.81,5.26,29.00,12.20,2.75,1826
2024-11-28,20:45:00,AVL,1,Rigas Skola,0-2,PAOK,0-1,3.49,3.17,1.61,1.66,1.61,1.54,1.74,2.53,1.21,3.14,1.11,1.41,,,1.28,1.36,0,3.98,1.95,2.18,3.58,2.35,1.93,1.67,1.60,6.12,14.70,24.30,8.08,4.91,4.28,34.50,14.15,2.52,1826
2024-11-07,23:00:00,AVL,1,Ajax,5-0,Maccabi Tel Aviv,3-0,1.14,5.15,8.41,2.31,1.32,1.68,1.68,3.38,1.11,4.74,,,,2.13,0,1.22,1.74,1.53,2.52,7.16,1.37,3.12,7.19,1.68,1.67,1.50,21.45,34.50,3.55,8.05,19.20,21.45,21.85,14.35,1823
2024-11-07,23:00:00,AVL,1,AZ Alkmaar,3-1,Fenerbahçe,0-0,3.20,3.10,1.80,1.71,1.66,1.54,1.84,2.60,1.24,3.26,1.13,1.36,1.09,1.08,1.27,1.41,1.09,3.74,1.99,2.38,3.35,2.39,2.12,1.73,1.63,5.33,13.60,24.85,7.31,4.68,4.54,34.50,13.15,2.73,1823
2024-11-07,23:00:00,AVL,1,Dynamo Kiev,0-4,Ferencvaros,0-0,2.12,2.89,2.68,1.50,1.90,1.68,1.68,2.31,1.32,2.70,1.22,1.14,1.11,1.25,1.11,1.48,1.18,2.82,1.85,3.39,2.47,2.23,2.96,1.73,1.63,3.40,13.55,34.50,4.90,4.12,5.94,30.00,13.70,4.46,1823
2024-11-07,23:00:00,AVL,1,Hoffenheim,2-2,Lyon,0-0,1.99,3.30,2.58,2.25,1.34,1.30,2.39,3.24,1.13,4.68,,1.15,1.07,1.28,1.16,1.33,1.25,2.47,2.21,3.00,2.25,2.61,2.75,1.74,1.63,2.99,12.20,27.00,5.39,5.59,6.66,22.70,12.35,4.02,1823
2024-11-07,23:00:00,AVL,1,Lazio,2-1,Porto,1-0,2.06,2.87,2.80,1.65,1.71,1.54,1.85,2.53,1.25,3.13,1.15,1.13,1.11,1.25,1.12,1.42,1.22,2.63,1.95,3.36,2.36,2.31,3.00,1.76,1.60,3.19,12.35,33.50,5.06,4.32,6.52,27.50,12.60,4.58,1823
2024-11-07,23:00:00,AVL,1,Manchester United,2-0,PAOK,0-0,1.09,5.83,9.61,2.56,1.25,1.67,1.69,3.65,1.09,5.35,,,,2.26,0,1.19,1.84,1.45,2.68,7.74,1.30,3.36,8.08,1.67,1.68,1.41,24.45,34.50,3.54,9.35,22.70,21.30,23.60,16.20,1823
2024-11-07,23:00:00,AVL,1,Viktoria Plzen,2-1,Real Sociedad,1-1,3.92,3.07,1.64,1.50,1.91,1.80,1.58,2.32,1.32,2.67,1.23,1.45,1.09,,1.30,1.45,0,4.56,1.89,2.26,4.03,2.27,1.99,1.73,1.64,6.85,15.45,27.00,8.28,4.30,4.00,34.50,14.70,2.49,1823
2024-11-07,23:00:00,AVL,1,Rigas Skola,1-1,Anderlecht,0-0,3.68,3.37,1.60,1.80,1.58,1.55,1.84,2.71,1.22,3.45,1.11,1.48,1.06,,1.34,1.37,1.07,4.13,2.06,2.16,3.75,2.48,1.91,1.71,1.66,6.19,14.65,23.15,8.33,5.15,4.18,34.50,14.10,2.38,1823
2024-11-07,20:45:00,AVL,1,Bodo / Glimt,1-2,Qarabağ Ağdam,1-1,1.45,3.86,4.11,2.23,1.35,1.41,2.08,3.23,1.13,4.54,,,,1.60,1.06,1.30,1.43,1.93,2.28,4.29,1.73,2.74,4.03,1.69,1.66,2.06,14.65,34.50,4.13,6.34,9.86,20.00,15.15,6.75,1823
2024-11-07,20:45:00,AVL,1,Eintracht Frankfurt,1-0,Slavia Prag,0-0,1.88,3.10,2.97,1.66,1.70,1.57,1.81,2.53,1.25,3.12,1.15,1.09,1.09,1.33,1.10,1.42,1.25,2.50,1.96,3.59,2.21,2.36,3.19,1.72,1.65,2.91,13.45,34.50,4.61,4.62,6.74,25.50,13.80,4.95,1823
2024-11-07,20:45:00,AVL,1,Elfsborg,1-1,Sporting Braga,0-0,2.76,3.20,1.94,1.92,1.49,1.41,2.07,2.87,1.18,3.83,1.08,1.30,1.08,1.12,1.25,1.37,1.13,3.25,2.08,2.48,2.94,2.49,2.23,1.73,1.64,4.42,12.85,24.00,6.68,5.10,5.01,30.50,12.65,2.96,1823
2024-11-07,20:45:00,AVL,1,FCSB,2-0,Midtjylland,1-0,2.45,2.93,2.27,1.66,1.70,1.53,1.87,2.54,1.25,3.15,1.15,1.21,1.10,1.17,1.17,1.42,1.16,3.04,1.95,2.87,2.71,2.32,2.55,1.74,1.62,3.94,12.65,28.50,5.81,4.41,5.45,30.00,12.60,3.59,1823
2024-11-07,20:45:00,AVL,1,Galatasaray,3-2,Tottenham Hotspur,3-1,1.88,3.52,2.68,2.86,1.19,1.18,2.87,3.86,1.08,6.23,,1.13,1.05,1.33,1.17,1.27,1.30,2.28,2.40,2.98,2.11,2.80,2.79,1.74,1.63,2.72,12.05,25.50,5.48,6.45,7.35,20.15,12.20,4.07,1823
2024-11-07,20:45:00,AVL,1,Ludogorets Razgrad,1-2,Athletic Bilbao,1-0,5.48,3.36,1.41,1.43,2.04,2.10,1.40,2.24,1.34,2.48,1.27,1.66,1.05,,1.39,1.45,0,6.04,1.89,2.01,5.40,2.30,1.75,1.70,1.66,9.99,19.10,28.50,10.90,4.44,3.47,34.50,17.90,2.08,1823
2024-11-07,20:45:00,AVL,1,Nice,2-2,Twente,0-1,1.56,3.40,3.91,1.77,1.59,1.58,1.80,2.69,1.22,3.39,1.11,,1.06,1.50,1.05,1.37,1.35,2.11,2.06,4.33,1.88,2.48,3.92,1.71,1.65,2.31,14.35,34.50,4.09,5.13,8.75,23.15,14.95,6.62,1823
2024-11-07,20:45:00,AVL,1,Olympiakos,1-1,Rangers,0-0,1.58,3.26,4.00,1.77,1.59,1.56,1.82,2.71,1.22,3.44,1.11,,1.07,1.50,1.05,1.37,1.36,2.10,2.06,4.33,1.89,2.46,3.93,1.74,1.63,2.31,13.60,34.50,4.21,4.95,9.00,23.60,14.30,6.75,1823
2024-11-07,20:45:00,AVL,1,Union Saint-Gilloise,1-1,AS Roma,0-0,2.67,2.79,2.18,1.47,1.96,1.70,1.66,2.27,1.34,2.63,1.23,1.23,1.12,1.14,1.17,1.49,1.12,3.37,1.83,2.87,2.95,2.19,2.52,1.74,1.62,4.43,13.40,31.00,5.94,3.96,5.02,34.50,13.25,3.50,1823
2024-11-06,18:30:00,AVL,1,Beşiktaş,2-1,Malmö FF,0-0,1.45,3.63,4.43,1.98,1.46,1.50,1.90,2.97,1.17,3.94,1.07,,,1.61,0,1.33,1.43,1.93,2.19,4.60,1.74,2.63,4.26,1.71,1.65,2.07,14.55,34.50,4.05,5.69,10.20,21.45,15.20,7.45,1823
2024-10-24,22:00:00,AVL,1,Anderlecht,2-0,Ludogorets Razgrad,0-0,1.54,3.24,4.27,1.74,1.63,1.60,1.76,2.67,1.23,3.33,1.12,,1.07,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,22:00:00,AVL,1,Athletic Bilbao,1-0,Slavia Prag,1-0,1.59,3.18,4.06,1.54,1.84,1.76,1.60,2.39,1.30,2.79,1.20,,1.07,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,22:00:00,AVL,1,Porto,2-0,Hoffenheim,1-0,1.28,4.42,5.46,2.41,1.29,1.45,2.00,3.45,1.11,5.00,,,,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,22:00:00,AVL,1,FenerbahÃ§e,1-1,Manchester United,0-1,2.47,3.10,2.16,1.84,1.54,1.43,2.03,2.77,1.20,3.62,1.09,1.24,1.09,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,22:00:00,AVL,1,Lyon,0-1,BeÅiktaÅ,0-0,1.33,4.38,4.75,2.92,1.17,1.29,2.40,3.95,1.07,6.24,,,,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,22:00:00,AVL,1,MalmÃ¶ FF,0-1,Olympiakos,0-1,2.55,2.89,2.21,1.59,1.77,1.58,1.79,2.45,1.28,2.96,1.17,1.23,1.11,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,22:00:00,AVL,1,Rangers,4-0,FCSB,2-0,1.23,4.47,6.59,2.06,1.42,1.66,1.69,3.08,1.16,4.10,1.06,,,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,22:00:00,AVL,1,Tottenham Hotspur,1-0,AZ Alkmaar,0-0,1.30,4.22,5.50,2.23,1.35,1.50,1.90,3.26,1.13,4.55,,,,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,22:00:00,AVL,1,Twente,0-2,Lazio,0-1,2.13,2.95,2.62,1.68,1.67,1.51,1.89,2.57,1.25,3.21,1.14,1.15,1.10,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,19:45:00,AVL,1,AS Roma,1-0,Dynamo Kiev,1-0,1.17,4.70,8.19,1.94,1.48,1.87,1.52,2.95,1.17,3.79,1.08,,,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,19:45:00,AVL,1,Eintracht Frankfurt,1-0,Rigas Skola,0-0,,7.56,14.45,3.07,1.16,1.76,1.60,4.16,1.05,6.53,,,,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,19:45:00,AVL,1,Ferencvaros,1-0,Nice,1-0,2.52,2.82,2.27,1.50,1.91,1.66,1.69,2.31,1.32,2.70,1.22,1.21,1.12,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,19:45:00,AVL,1,Maccabi Tel Aviv,1-2,Real Sociedad,0-1,4.60,3.40,1.47,1.61,1.75,1.76,1.60,2.50,1.26,2.97,1.17,1.58,1.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,19:45:00,AVL,1,Midtjylland,1-0,Union Saint-Gilloise,1-0,2.06,3.03,2.66,1.76,1.60,1.48,1.95,2.67,1.23,3.42,1.11,1.14,1.09,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,19:45:00,AVL,1,PAOK,2-2,Viktoria Plzen,0-2,1.68,3.25,3.45,1.80,1.58,1.51,1.89,2.71,1.21,3.48,1.10,1.06,1.07,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-24,19:45:00,AVL,1,QarabaÄ AÄdam,0-3,Ajax,0-1,2.48,3.20,2.10,2.14,1.38,1.32,2.31,3.12,1.15,4.41,,1.25,1.08,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-23,17:30:00,AVL,1,Sporting Braga,1-2,Bodo / Glimt,0-0,1.53,3.44,4.08,2.22,1.35,1.37,2.17,3.27,1.13,4.63,,,1.05,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
2024-10-23,17:30:00,AVL,1,Galatasaray,4-3,Elfsborg,3-0,1.08,6.11,9.79,2.96,1.17,1.56,1.82,4.05,1.06,6.30,,,,2.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821
